,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Name,Olympic_Nation
14160,MERDINYAN,Harutyun,m,ARM,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,9.0,6.0,8.566,,14.566,Harutyun MERDINYAN,ARM
14161,MERDINYAN,Harutyun,m,ARM,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",PH,21.0,5.7,7.8,,13.5,Harutyun MERDINYAN,ARM
14162,MERDINYAN,Harutyun,m,ARM,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,40.0,5.8,7.266,,13.066,Harutyun MERDINYAN,ARM
14202,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,15.0,5.8,7.9,,13.7,Krisztofer MESZAROS,HUN
14203,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,13.0,6.0,8.333,0.1,14.233,Krisztofer MESZAROS,HUN
14204,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",HB,19.0,5.3,7.533,,12.833,Krisztofer MESZAROS,HUN
14205,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,91.0,5.2,7.166,,12.366,Krisztofer MESZAROS,HUN
14206,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PB,14.0,5.9,8.166,,14.066,Krisztofer MESZAROS,HUN
14207,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,22.0,6.2,8.3,,14.5,Krisztofer MESZAROS,HUN
14208,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PH,18.0,4.9,7.7,,12.6,Krisztofer MESZAROS,HUN
14209,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,68.0,5.4,7.066,,12.466,Krisztofer MESZAROS,HUN
14210,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",SR,16.0,4.4,8.666,,13.066,Krisztofer MESZAROS,HUN
14211,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,54.0,4.7,8.4,,13.1,Krisztofer MESZAROS,HUN
14212,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,21.0,4.8,9.2,0.3,13.7,Krisztofer MESZAROS,HUN
14213,MESZAROS,Krisztofer,m,HUN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,120.0,5.2,7.933,0.3,12.833,Krisztofer MESZAROS,HUN
14214,MESZAROS,Krisztofer,m,HUN,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,25.0,5.6,6.6,0.1,12.1,Krisztofer MESZAROS,HUN
14215,MESZAROS,Krisztofer,m,HUN,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,38.0,5.2,5.7,,10.9,Krisztofer MESZAROS,HUN
14216,MESZAROS,Krisztofer,m,HUN,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",HB,13.0,5.5,6.4,,11.9,Krisztofer MESZAROS,HUN
14217,MESZAROS,Krisztofer,m,HUN,16-19 June 2022,2022 Koper World Challenge Cup,final,"Koper, Slovenia",PH,3.0,5.8,7.4,,13.2,Krisztofer MESZAROS,HUN
14218,MESZAROS,Krisztofer,m,HUN,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",PH,1.0,5.7,8.25,,13.95,Krisztofer MESZAROS,HUN
14219,MESZAROS,Krisztofer,m,HUN,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT,18.0,3.6,8.65,0.1,12.15,Krisztofer MESZAROS,HUN
14220,MESZAROS,Krisztofer,m,HUN,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT,18.0,4.0,9.05,,13.05,Krisztofer MESZAROS,HUN
14221,MESZAROS,Krisztofer,m,HUN,9-12 June 2022,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,8.0,5.6,6.766,,12.366,Krisztofer MESZAROS,HUN
14222,MESZAROS,Krisztofer,m,HUN,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,2.0,6.0,8.0,,14.0,Krisztofer MESZAROS,HUN
14223,MESZAROS,Krisztofer,m,HUN,9-12 June 2022,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",PB,5.0,5.5,8.533,,14.033,Krisztofer MESZAROS,HUN
14224,MESZAROS,Krisztofer,m,HUN,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,6.0,5.5,8.75,,14.25,Krisztofer MESZAROS,HUN
14225,MESZAROS,Krisztofer,m,HUN,9-12 June 2022,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",PH,4.0,5.3,7.933,,13.233,Krisztofer MESZAROS,HUN
14226,MESZAROS,Krisztofer,m,HUN,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,4.0,5.7,8.05,,13.75,Krisztofer MESZAROS,HUN
14227,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,final,"Munich, Germany",FX,2.0,6.0,8.6,,14.6,Krisztofer MESZAROS,HUN
14228,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,2.0,6.0,8.5,,14.5,Krisztofer MESZAROS,HUN
14229,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,12.0,5.2,9.066,,14.266,Krisztofer MESZAROS,HUN
14230,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,18.0,5.5,8.1,,13.6,Krisztofer MESZAROS,HUN
14231,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,9.0,5.5,8.0,,13.5,Krisztofer MESZAROS,HUN
14232,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,12.0,5.9,8.333,,14.233,Krisztofer MESZAROS,HUN
14233,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,18.0,5.9,7.866,,13.766,Krisztofer MESZAROS,HUN
14234,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,35.0,5.7,7.533,,13.233,Krisztofer MESZAROS,HUN
14235,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,4.0,5.7,8.366,,14.066,Krisztofer MESZAROS,HUN
14236,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,53.0,4.4,8.633,,13.033,Krisztofer MESZAROS,HUN
14237,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,19.0,4.4,8.7,,13.1,Krisztofer MESZAROS,HUN
14238,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,22.0,5.2,9.3,0.1,14.4,Krisztofer MESZAROS,HUN
14239,MESZAROS,Krisztofer,m,HUN,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,12.0,5.2,9.066,,14.266,Krisztofer MESZAROS,HUN
14240,MESZAROS,Krisztofer,m,HUN,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,27.0,6.0,5.3,,11.3,Krisztofer MESZAROS,HUN
14241,MESZAROS,Krisztofer,m,HUN,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",HB,1.0,5.6,8.566,,14.166,Krisztofer MESZAROS,HUN
14242,MESZAROS,Krisztofer,m,HUN,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",HB,3.0,5.6,8.25,,13.85,Krisztofer MESZAROS,HUN
14243,MESZAROS,Krisztofer,m,HUN,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PH,9.0,5.7,8.45,,14.15,Krisztofer MESZAROS,HUN
14244,MESZAROS,Krisztofer,m,HUN,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT,11.0,5.2,8.05,,13.25,Krisztofer MESZAROS,HUN
14245,MESZAROS,Krisztofer,m,HUN,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT,11.0,5.2,8.1,0.1,13.2,Krisztofer MESZAROS,HUN
14246,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,4.0,6.0,8.266,,14.266,Krisztofer MESZAROS,HUN
14247,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,18.0,6.0,8.3,0.1,14.2,Krisztofer MESZAROS,HUN
14248,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",HB,9.0,5.5,8.2,,13.7,Krisztofer MESZAROS,HUN
14249,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,109.0,5.2,7.0,,12.2,Krisztofer MESZAROS,HUN
14250,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PB,23.0,6.1,6.433,,12.533,Krisztofer MESZAROS,HUN
14251,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,32.0,6.1,8.1,,14.2,Krisztofer MESZAROS,HUN
14252,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",PH,9.0,5.3,8.2,,13.5,Krisztofer MESZAROS,HUN
14253,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,38.0,5.6,7.9,,13.5,Krisztofer MESZAROS,HUN
14254,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",SR,8.0,5.0,8.366,,13.366,Krisztofer MESZAROS,HUN
14255,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,27.0,5.0,8.7,,13.7,Krisztofer MESZAROS,HUN
14256,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,8.0,5.2,9.1,,14.3,Krisztofer MESZAROS,HUN
14257,MESZAROS,Krisztofer,m,HUN,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,58.0,5.2,9.033,0.1,14.133,Krisztofer MESZAROS,HUN
14258,MESZAROS,Krisztofer,m,HUN,8-11 Jun 2023,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,3.0,5.8,7.933,,13.733,Krisztofer MESZAROS,HUN
14259,MESZAROS,Krisztofer,m,HUN,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,4.0,6.0,8.2,,14.2,Krisztofer MESZAROS,HUN
14260,MESZAROS,Krisztofer,m,HUN,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,12.0,5.2,7.5,,12.7,Krisztofer MESZAROS,HUN
14261,MESZAROS,Krisztofer,m,HUN,8-11 Jun 2023,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",PB,5.0,6.1,8.266,,14.366,Krisztofer MESZAROS,HUN
14262,MESZAROS,Krisztofer,m,HUN,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,3.0,6.1,7.95,,14.05,Krisztofer MESZAROS,HUN
14263,MESZAROS,Krisztofer,m,HUN,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,2.0,5.8,8.6,,14.4,Krisztofer MESZAROS,HUN
14264,MESZAROS,Krisztofer,m,HUN,8-11 Jun 2023,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",PH,6.0,6.0,8.333,,14.333,Krisztofer MESZAROS,HUN
14265,MESZAROS,Krisztofer,m,HUN,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,12.0,5.2,8.7,0.1,13.8,Krisztofer MESZAROS,HUN
14266,MESZAROS,Krisztofer,m,HUN,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,12.0,4.0,9.15,,13.15,Krisztofer MESZAROS,HUN
14267,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,5.0,6.0,8.0,0.1,13.9,Krisztofer MESZAROS,HUN
14268,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,19.0,6.1,7.933,0.3,13.733,Krisztofer MESZAROS,HUN
14269,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,24.0,4.9,6.233,,11.133,Krisztofer MESZAROS,HUN
14270,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,final,"Antalya, Turkey",HB,5.0,5.6,8.066,,13.666,Krisztofer MESZAROS,HUN
14271,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,7.0,5.6,8.1,,13.7,Krisztofer MESZAROS,HUN
14272,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,5.0,6.2,8.066,,14.266,Krisztofer MESZAROS,HUN
14273,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,25.0,6.2,7.633,,13.833,Krisztofer MESZAROS,HUN
14274,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,16.0,5.7,6.966,,12.666,Krisztofer MESZAROS,HUN
14275,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,48.0,4.8,8.1,,12.9,Krisztofer MESZAROS,HUN
14276,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,39.0,4.7,8.633,,13.333,Krisztofer MESZAROS,HUN
14277,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,11.0,4.7,8.533,,13.233,Krisztofer MESZAROS,HUN
14278,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,9.0,4.8,9.3,,14.1,Krisztofer MESZAROS,HUN
14279,MESZAROS,Krisztofer,m,HUN,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,29.0,4.8,9.4,,14.2,Krisztofer MESZAROS,HUN
14280,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",FX,1.0,6.0,8.55,,14.55,Krisztofer MESZAROS,HUN
14281,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",FX,1.0,6.0,8.15,0.2,13.95,Krisztofer MESZAROS,HUN
14282,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",HB,4.0,5.5,7.75,,13.25,Krisztofer MESZAROS,HUN
14283,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",HB,4.0,5.5,7.0,,12.5,Krisztofer MESZAROS,HUN
14284,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",PB,2.0,6.1,8.1,,14.2,Krisztofer MESZAROS,HUN
14285,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",PB,2.0,6.1,8.05,,14.15,Krisztofer MESZAROS,HUN
14286,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",PH,2.0,5.7,8.25,,13.95,Krisztofer MESZAROS,HUN
14287,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",PH,2.0,5.7,8.5,,14.2,Krisztofer MESZAROS,HUN
14288,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",SR,11.0,4.4,7.45,,11.85,Krisztofer MESZAROS,HUN
14289,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT,1.0,4.8,9.3,,14.1,Krisztofer MESZAROS,HUN
14290,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT,3.0,4.8,9.0,,13.8,Krisztofer MESZAROS,HUN
14291,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT,3.0,4.0,9.4,,13.4,Krisztofer MESZAROS,HUN
14292,MESZAROS,Krisztofer,m,HUN,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT,1.0,4.0,9.4,,13.4,Krisztofer MESZAROS,HUN
14293,METIDJI,Hillal,m,ALG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,87.0,5.1,8.033,,13.133,Hillal METIDJI,ALG
14294,METIDJI,Hillal,m,ALG,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,58.0,4.9,7.8,,12.7,Hillal METIDJI,ALG
14295,METIDJI,Hillal,m,ALG,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",PB,19.0,5.4,6.866,,12.266,Hillal METIDJI,ALG
14296,METIDJI,Hillal,m,ALG,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,23.0,4.7,7.7,,12.4,Hillal METIDJI,ALG
14297,METIDJI,Hillal,m,ALG,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,137.0,4.0,7.133,0.3,10.833,Hillal METIDJI,ALG
14298,METIDJI,Hillal,m,ALG,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,114.0,4.7,7.366,,12.066,Hillal METIDJI,ALG
14299,METIDJI,Hillal,m,ALG,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,93.0,4.9,8.166,,13.066,Hillal METIDJI,ALG
14300,METIDJI,Hillal,m,ALG,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,82.0,4.5,8.133,,12.633,Hillal METIDJI,ALG
14301,METIDJI,Hillal,m,ALG,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,101.0,4.5,8.066,,12.566,Hillal METIDJI,ALG
14302,METIDJI,Hillal,m,ALG,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,103.0,4.8,8.9,,13.7,Hillal METIDJI,ALG
14303,METIDJI,Hillal,m,ALG,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",PB,24.0,5.1,6.966,,12.066,Hillal METIDJI,ALG
14304,METIDJI,Hillal,m,ALG,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,40.0,4.8,5.666,,10.466,Hillal METIDJI,ALG
14305,METIDJI,Hillal,m,ALG,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",PB,22.0,5.2,6.9,,12.1,Hillal METIDJI,ALG
14306,METIDJI,Hillal,m,ALG,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",PH,45.0,4.8,5.633,,10.433,Hillal METIDJI,ALG
14311,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,13.0,5.1,7.1,,12.2,Muhammad MIA,RSA
14312,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,21.0,5.1,7.3,,12.4,Muhammad MIA,RSA
14313,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",HB,13.0,4.6,7.7,,12.3,Muhammad MIA,RSA
14314,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PB,10.0,4.8,8.45,,13.25,Muhammad MIA,RSA
14315,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,24.0,4.8,8.15,,12.95,Muhammad MIA,RSA
14316,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PH,6.0,5.3,7.9,,13.2,Muhammad MIA,RSA
14317,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,38.0,5.0,3.85,,8.85,Muhammad MIA,RSA
14318,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",SR,15.0,4.3,7.55,,11.85,Muhammad MIA,RSA
14319,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,26.0,4.3,7.8,,12.1,Muhammad MIA,RSA
14320,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,14.0,4.0,8.9,,12.9,Muhammad MIA,RSA
14321,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAqual,"Birmingham, England",VT,,4.0,9.15,,13.15,Muhammad MIA,RSA
14322,MIA,Muhammad,m,RSA,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",HB,16.0,4.6,8.2,,12.8,Muhammad MIA,RSA
14339,MICKEVICS,Dmitrijs,m,LAT,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,,4.7,5.5,,10.2,Dmitrijs MICKEVICS,LAT
14340,MICKEVICS,Dmitrijs,m,LAT,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",PH,10.0,5.4,8.533,,13.933,Dmitrijs MICKEVICS,LAT
14341,MICKEVICS,Dmitrijs,m,LAT,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",PH,14.0,5.6,7.866,,13.466,Dmitrijs MICKEVICS,LAT
14342,MICKEVICS,Dmitrijs,m,LAT,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,42.0,5.3,7.766,,13.066,Dmitrijs MICKEVICS,LAT
14343,MICKEVICS,Dmitrijs,m,LAT,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,27.0,5.1,8.6,,13.7,Dmitrijs MICKEVICS,LAT
14344,MICKEVICS,Dmitrijs,m,LAT,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",PH,10.0,5.5,8.5,,14.0,Dmitrijs MICKEVICS,LAT
14345,MICKEVICS,Dmitrijs,m,LAT,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",PH,12.0,5.4,8.533,,13.933,Dmitrijs MICKEVICS,LAT
14346,MICKEVICS,Dmitrijs,m,LAT,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,41.0,5.5,7.033,,12.533,Dmitrijs MICKEVICS,LAT
14347,MICKEVICS,Dmitrijs,m,LAT,1-4 Mar 2023,2023 Doha World Cup,qual,"Doha, Qatar",PH,28.0,5.5,7.3,,12.8,Dmitrijs MICKEVICS,LAT
14348,MICKEVICS,Dmitrijs,m,LAT,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,55.0,5.1,7.733,,12.833,Dmitrijs MICKEVICS,LAT
14358,MIGGITSCH,Martin,m,AUT,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,36.0,5.2,7.966,0.1,13.066,Martin MIGGITSCH,AUT
14359,MIGGITSCH,Martin,m,AUT,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",HB,61.0,3.5,8.4,,11.9,Martin MIGGITSCH,AUT
14360,MIGGITSCH,Martin,m,AUT,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PB,64.0,4.2,7.966,,12.166,Martin MIGGITSCH,AUT
