,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Name,Olympic_Nation
10178,KATSALI,Elvira,w,GRE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,40.0,4.7,7.633,,12.333,Elvira KATSALI,GRE
10179,KATSALI,Elvira,w,GRE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,138.0,4.3,5.9,,10.2,Elvira KATSALI,GRE
10180,KATSALI,Elvira,w,GRE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,139.0,3.6,5.966,,9.566,Elvira KATSALI,GRE
10181,KATSALI,Elvira,w,GRE,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,131.0,3.2,8.633,,11.833,Elvira KATSALI,GRE
10182,KATSALI,Elvira,w,GRE,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,12.0,4.7,7.733,,12.433,Elvira KATSALI,GRE
10183,KATSALI,Elvira,w,GRE,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,19.0,4.2,5.766,,9.966,Elvira KATSALI,GRE
10184,KATSALI,Elvira,w,GRE,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,14.0,4.8,6.533,,11.333,Elvira KATSALI,GRE
10185,KATSALI,Elvira,w,GRE,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,15.0,4.5,6.733,0.4,10.833,Elvira KATSALI,GRE
10186,KATSALI,Elvira,w,GRE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,93.0,4.7,5.7,,10.4,Elvira KATSALI,GRE
10187,KATSALI,Elvira,w,GRE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,52.0,4.4,7.6,,12.0,Elvira KATSALI,GRE
10188,KATSALI,Elvira,w,GRE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,67.0,3.6,7.8,,11.4,Elvira KATSALI,GRE
10189,KATSALI,Elvira,w,GRE,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,94.0,3.2,8.566,,11.766,Elvira KATSALI,GRE
10190,KATSALI,Elvira,w,GRE,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,137.0,4.3,6.866,,11.166,Elvira KATSALI,GRE
10191,KATSALI,Elvira,w,GRE,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,27.0,4.6,6.7,,11.3,Elvira KATSALI,GRE
10192,KATSALI,Elvira,w,GRE,9-12 Mar 2023,2023 Baku World Cup,final,"Baku, Azerbaijan",FX,7.0,4.3,7.3,,11.6,Elvira KATSALI,GRE
10193,KATSALI,Elvira,w,GRE,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,8.0,4.7,7.7,,12.4,Elvira KATSALI,GRE
10194,KATSALI,Elvira,w,GRE,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,29.0,4.3,4.866,,9.166,Elvira KATSALI,GRE
10254,KAYISOGLU,Sevgi,w,TUR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,65.0,5.1,6.6,,11.7,Sevgi KAYISOGLU,TUR
10255,KAYISOGLU,Sevgi,w,TUR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,81.0,4.6,7.7,0.1,12.2,Sevgi KAYISOGLU,TUR
10256,KAYISOGLU,Sevgi,w,TUR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,96.0,4.8,6.833,,11.633,Sevgi KAYISOGLU,TUR
10257,KAYISOGLU,Sevgi,w,TUR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,130.0,3.6,8.266,,11.866,Sevgi KAYISOGLU,TUR
10258,KAYISOGLU,Sevgi,w,TUR,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,29.0,4.9,5.733,0.1,10.533,Sevgi KAYISOGLU,TUR
10259,KAYISOGLU,Sevgi,w,TUR,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,9.0,4.8,7.666,,12.466,Sevgi KAYISOGLU,TUR
10260,KAYISOGLU,Sevgi,w,TUR,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,7.0,4.5,8.066,,12.566,Sevgi KAYISOGLU,TUR
10261,KAYISOGLU,Sevgi,w,TUR,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,final,"Baku, Azerbaijan",UB,6.0,4.5,7.766,,12.266,Sevgi KAYISOGLU,TUR
10262,KAYISOGLU,Sevgi,w,TUR,7-9 Oct 2022,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,3.0,4.8,7.85,,12.65,Sevgi KAYISOGLU,TUR
10263,KAYISOGLU,Sevgi,w,TUR,7-9 Oct 2022,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",FX,3.0,4.7,7.7,,12.4,Sevgi KAYISOGLU,TUR
10264,KAYISOGLU,Sevgi,w,TUR,7-9 Oct 2022,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",UB,4.0,4.8,8.2,,13.0,Sevgi KAYISOGLU,TUR
10265,KAYISOGLU,Sevgi,w,TUR,7-9 Oct 2022,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",UB,3.0,4.8,8.0,,12.8,Sevgi KAYISOGLU,TUR
10266,KAYISOGLU,Sevgi,w,TUR,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,12.0,4.7,7.366,,12.066,Sevgi KAYISOGLU,TUR
10267,KAYISOGLU,Sevgi,w,TUR,9-12 June 2022,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",UB,7.0,4.5,7.633,,12.133,Sevgi KAYISOGLU,TUR
10268,KAYISOGLU,Sevgi,w,TUR,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,4.0,4.5,8.2,,12.7,Sevgi KAYISOGLU,TUR
10269,KAYISOGLU,Sevgi,w,TUR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,88.0,5.0,5.766,,10.766,Sevgi KAYISOGLU,TUR
10270,KAYISOGLU,Sevgi,w,TUR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,61.0,4.5,7.3,,11.8,Sevgi KAYISOGLU,TUR
10271,KAYISOGLU,Sevgi,w,TUR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,64.0,4.7,6.766,,11.466,Sevgi KAYISOGLU,TUR
10272,KAYISOGLU,Sevgi,w,TUR,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,85.0,3.6,8.466,,12.066,Sevgi KAYISOGLU,TUR
10273,KAYISOGLU,Sevgi,w,TUR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,117.0,4.6,6.633,,11.233,Sevgi KAYISOGLU,TUR
10274,KAYISOGLU,Sevgi,w,TUR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,111.0,4.9,7.2,0.3,11.8,Sevgi KAYISOGLU,TUR
10275,KAYISOGLU,Sevgi,w,TUR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,108.0,5.0,6.666,,11.666,Sevgi KAYISOGLU,TUR
10276,KAYISOGLU,Sevgi,w,TUR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,117.0,4.2,8.6,0.1,12.7,Sevgi KAYISOGLU,TUR
10277,KAYISOGLU,Sevgi,w,TUR,9-12 Mar 2023,2023 Baku World Cup,final,"Baku, Azerbaijan",FX,3.0,5.0,7.566,,12.566,Sevgi KAYISOGLU,TUR
10278,KAYISOGLU,Sevgi,w,TUR,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,6.0,4.9,7.6,,12.5,Sevgi KAYISOGLU,TUR
10279,KAYISOGLU,Sevgi,w,TUR,9-12 Mar 2023,2023 Baku World Cup,final,"Baku, Azerbaijan",UB,7.0,5.3,7.666,,12.966,Sevgi KAYISOGLU,TUR
10280,KAYISOGLU,Sevgi,w,TUR,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,7.0,5.4,7.633,,13.033,Sevgi KAYISOGLU,TUR
10281,KAYISOGLU,Sevgi,w,TUR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",BB,26.0,4.7,7.333,,12.033,Sevgi KAYISOGLU,TUR
10282,KAYISOGLU,Sevgi,w,TUR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,58.0,5.0,7.033,0.1,11.933,Sevgi KAYISOGLU,TUR
10283,KAYISOGLU,Sevgi,w,TUR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",UB,70.0,5.1,6.4,,11.5,Sevgi KAYISOGLU,TUR
10284,KAYISOGLU,Sevgi,w,TUR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,96.0,3.6,8.433,,12.033,Sevgi KAYISOGLU,TUR
10285,KAYISOGLU,Sevgi,w,TUR,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",BB,9.0,5.0,5.466,0.0,10.466,Sevgi KAYISOGLU,TUR
10286,KAYISOGLU,Sevgi,w,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,4.0,5.0,7.633,0.0,12.633,Sevgi KAYISOGLU,TUR
10287,KAYISOGLU,Sevgi,w,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,10.0,4.7,7.2,0.0,11.9,Sevgi KAYISOGLU,TUR
10288,KAYISOGLU,Sevgi,w,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,12.0,5.1,6.6,0.0,11.7,Sevgi KAYISOGLU,TUR
10295,KELLY,Olivia,w,BAR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,93.0,4.9,6.233,,11.133,Olivia KELLY,BAR
10296,KELLY,Olivia,w,BAR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,64.0,4.9,7.6,,12.5,Olivia KELLY,BAR
10297,KELLY,Olivia,w,BAR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,134.0,4.2,5.833,,10.033,Olivia KELLY,BAR
10298,KELLY,Olivia,w,BAR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,52.0,4.2,8.866,,13.066,Olivia KELLY,BAR
10299,KELLY,Olivia,w,BAR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,85.0,4.8,7.133,,11.933,Olivia KELLY,BAR
10300,KELLY,Olivia,w,BAR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,121.0,4.8,7.2,0.3,11.7,Olivia KELLY,BAR
10301,KELLY,Olivia,w,BAR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,104.0,4.3,7.366,,11.666,Olivia KELLY,BAR
10302,KELLY,Olivia,w,BAR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,55.0,4.2,9.0,,13.2,Olivia KELLY,BAR
10303,KENENBAY,Medina,w,KAZ,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,26.0,4.7,2.033,,6.733,Medina KENENBAY,KAZ
10304,KENENBAY,Medina,w,KAZ,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,12.0,4.3,6.966,,11.266,Medina KENENBAY,KAZ
10305,KENNEDY,Cara,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,37.0,4.2,6.25,0.0,10.45,Cara KENNEDY,GBR
10306,KENNEDY,Cara,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,9.0,4.7,7.85,0.0,12.55,Cara KENNEDY,GBR
10307,KENNEDY,Cara,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,27.0,3.4,7.6,0.0,11.0,Cara KENNEDY,GBR
10308,KENNEDY,Cara,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",VT,4.0,4.2,8.65,0.0,12.85,Cara KENNEDY,GBR
10309,KENNEDY,Cara,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,8.0,4.2,8.95,0.0,13.15,Cara KENNEDY,GBR
10310,KENNEDY,Cara,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,final,"Liverpool, England",VT,4.0,3.8,8.75,0.0,12.55,Cara KENNEDY,GBR
10311,KENNEDY,Cara,w,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,8.0,3.8,8.85,0.0,12.65,Cara KENNEDY,GBR
10312,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,15.0,4.5,6.35,,10.85,Cara KENNEDY,GBR
10313,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,17.0,4.5,7.2,,11.7,Cara KENNEDY,GBR
10314,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,8.0,4.7,7.5,,12.2,Cara KENNEDY,GBR
10315,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,16.0,4.7,7.55,,12.25,Cara KENNEDY,GBR
10316,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,11.0,3.5,7.95,,11.45,Cara KENNEDY,GBR
10317,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,28.0,3.4,7.3,,10.7,Cara KENNEDY,GBR
10318,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,14.0,4.6,7.6,,12.2,Cara KENNEDY,GBR
10319,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,AAqual,"Birmingham, England",VT,,4.6,8.75,,13.35,Cara KENNEDY,GBR
10320,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,6.0,4.2,8.666,,12.866,Cara KENNEDY,GBR
10321,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,8.0,4.6,8.75,,13.35,Cara KENNEDY,GBR
10322,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,6.0,3.8,8.6,,12.4,Cara KENNEDY,GBR
10323,KENNEDY,Cara,w,SCO,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,8.0,3.8,8.6,0.3,12.1,Cara KENNEDY,GBR
10389,KHALID,Zarith,w,MAS,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,22.0,4.8,6.8,,11.6,Zarith KHALID,MAS
10390,KHALID,Zarith,w,MAS,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,43.0,4.5,6.266,0.3,10.466,Zarith KHALID,MAS
10391,KHALID,Zarith,w,MAS,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,27.0,4.3,6.9,,11.2,Zarith KHALID,MAS
10392,KHALID,Zarith,w,MAS,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,VT,,3.4,8.733,,12.133,Zarith KHALID,MAS
10393,KHALID,Zarith,w,MAS,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,129.0,4.8,6.133,,10.933,Zarith KHALID,MAS
10394,KHALID,Zarith,w,MAS,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",BB,32.0,4.3,5.633,,9.933,Zarith KHALID,MAS
10395,KHALID,Zarith,w,MAS,27-30 Apr 2023,2023 Cairo World Cup,qual,"Cairo, Egypt",UB,10.0,4.9,7.433,,12.333,Zarith KHALID,MAS
10400,KHALILOVA,Ominakhon,w,UZB,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,130.0,4.5,5.6,,10.1,Ominakhon KHALILOVA,UZB
10401,KHALILOVA,Ominakhon,w,UZB,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,103.0,4.5,7.366,,11.866,Ominakhon KHALILOVA,UZB
10402,KHALILOVA,Ominakhon,w,UZB,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,140.0,3.9,5.5,,9.4,Ominakhon KHALILOVA,UZB
10403,KHALILOVA,Ominakhon,w,UZB,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,140.0,3.4,8.2,,11.6,Ominakhon KHALILOVA,UZB
10404,KHALILOVA,Ominakhon,w,UZB,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,24.0,4.6,6.733,,11.333,Ominakhon KHALILOVA,UZB
10405,KHALILOVA,Ominakhon,w,UZB,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,17.0,4.6,7.167,,11.767,Ominakhon KHALILOVA,UZB
10406,KHALILOVA,Ominakhon,w,UZB,15-18 June 2022,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,20.0,4.1,7.467,,11.567,Ominakhon KHALILOVA,UZB
10407,KHALILOVA,Ominakhon,w,UZB,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,24.0,4.8,6.266,0.1,10.966,Ominakhon KHALILOVA,UZB
10408,KHALILOVA,Ominakhon,w,UZB,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,15.0,4.4,7.466,,11.866,Ominakhon KHALILOVA,UZB
10409,KHALILOVA,Ominakhon,w,UZB,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,18.0,4.8,5.3,,10.1,Ominakhon KHALILOVA,UZB
10410,KHALILOVA,Ominakhon,w,UZB,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,8.0,4.6,7.366,,11.966,Ominakhon KHALILOVA,UZB
10411,KHALILOVA,Ominakhon,w,UZB,17-20 Mar 2022,2022 Cairo World Cup,final,"Cairo, Egypt",FX,5.0,4.5,7.433,,11.933,Ominakhon KHALILOVA,UZB
10412,KHALIMARDEN,Amina,w,KAZ,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,20.0,4.7,7.1,,11.8,Amina KHALIMARDEN,KAZ
10413,KHALIMARDEN,Amina,w,KAZ,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,21.0,4.4,7.666,,12.066,Amina KHALIMARDEN,KAZ
10414,KHALIMARDEN,Amina,w,KAZ,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,22.0,3.6,7.833,,11.433,Amina KHALIMARDEN,KAZ
10415,KHALIMARDEN,Amina,w,KAZ,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,VT,17.0,3.4,8.6,,12.0,Amina KHALIMARDEN,KAZ
10416,KHALIMARDEN,Amina,w,KAZ,10-18 June 2023,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,VT,17.0,3.6,8.466,,12.066,Amina KHALIMARDEN,KAZ
10417,KHALIMARDEN,Amina,w,KAZ,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,129.0,3.6,8.8,,12.4,Amina KHALIMARDEN,KAZ
10418,KHALIMARDEN,Amina,w,KAZ,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,30.0,3.6,8.8,,12.4,Amina KHALIMARDEN,KAZ
10419,KHALIMARDEN,Amina,w,KAZ,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,30.0,3.4,8.666,,12.066,Amina KHALIMARDEN,KAZ
10420,KHALIMARDEN,Amina,w,KAZ,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,46.0,4.4,5.066,,9.466,Amina KHALIMARDEN,KAZ
10421,KHALIMARDEN,Amina,w,KAZ,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",UB,27.0,3.5,6.5,,10.0,Amina KHALIMARDEN,KAZ
10422,KHALIMARDEN,Amina,w,KAZ,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,13.0,3.6,8.6,,12.2,Amina KHALIMARDEN,KAZ
10423,KHALIMARDEN,Amina,w,KAZ,9-12 Mar 2023,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,13.0,3.4,8.633,,12.033,Amina KHALIMARDEN,KAZ
10424,KHALIMARDEN,Amina,w,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",BB,32.0,4.4,6.133,,10.533,Amina KHALIMARDEN,KAZ
10425,KHALIMARDEN,Amina,w,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",BB,15.0,4.5,6.3,,10.8,Amina KHALIMARDEN,KAZ
10426,KHALIMARDEN,Amina,w,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,22.0,4.5,7.333,,11.833,Amina KHALIMARDEN,KAZ
10427,KHALIMARDEN,Amina,w,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,16.0,4.4,6.066,,10.466,Amina KHALIMARDEN,KAZ
10428,KHALIMARDEN,Amina,w,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",UB,26.0,4.3,5.7,,10.0,Amina KHALIMARDEN,KAZ
10429,KHALIMARDEN,Amina,w,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",UB,11.0,4.3,6.166,,10.466,Amina KHALIMARDEN,KAZ
10430,KHALIMARDEN,Amina,w,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,12.0,3.6,8.7,,12.3,Amina KHALIMARDEN,KAZ
10431,KHALIMARDEN,Amina,w,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,17.0,3.4,8.733,,12.133,Amina KHALIMARDEN,KAZ
10432,KHALIMARDEN,Amina,w,KAZ,24-29 Sep 2023,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,17.0,3.6,8.533,,12.133,Amina KHALIMARDEN,KAZ
10459,KICKINGER,Selina,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,55.0,4.6,7.333,,11.933,Selina KICKINGER,AUT
10460,KICKINGER,Selina,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,79.0,4.4,7.833,,12.233,Selina KICKINGER,AUT
10461,KICKINGER,Selina,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,67.0,4.9,7.6,,12.5,Selina KICKINGER,AUT
10462,KICKINGER,Selina,w,AUT,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,85.0,4.2,8.5,,12.7,Selina KICKINGER,AUT
10463,KICKINGER,Selina,w,AUT,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,34.0,3.8,4.533,0.1,8.233,Selina KICKINGER,AUT
10464,KICKINGER,Selina,w,AUT,9-12 June 2022,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",UB,5.0,4.6,7.733,,12.333,Selina KICKINGER,AUT
10465,KICKINGER,Selina,w,AUT,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,8.0,4.7,7.366,,12.066,Selina KICKINGER,AUT
10466,KICKINGER,Selina,w,AUT,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",BB,38.0,3.9,6.05,0.1,9.85,Selina KICKINGER,AUT
10467,KICKINGER,Selina,w,AUT,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",UB,12.0,4.9,7.6,,12.5,Selina KICKINGER,AUT
10468,KICKINGER,Selina,w,AUT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",BB,34.0,4.4,7.933,0.1,12.233,Selina KICKINGER,AUT
10469,KICKINGER,Selina,w,AUT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,71.0,4.3,7.466,0.1,11.666,Selina KICKINGER,AUT
10470,KICKINGER,Selina,w,AUT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",UB,35.0,4.9,7.7,,12.6,Selina KICKINGER,AUT
10471,KICKINGER,Selina,w,AUT,11-14 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,52.0,4.2,8.533,,12.733,Selina KICKINGER,AUT
10472,KICKINGER,Selina,w,AUT,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,106.0,4.3,7.266,,11.566,Selina KICKINGER,AUT
